concept_id,concept_code,concept_name,body_system,progressive,icd
35207835,I67.7,"Cerebral arteritis, not elsewhere classified",neurological,yes,10
35208834,M35.3,Polymyalgia rheumatica,immunological,no,10
35208836,M35.5,Multifocal fibrosclerosis,immunological,yes,10
35207871,I77.3,Arterial fibromuscular dysplasia,cardiac,no,10
35207845,I71.2,"Thoracic aortic aneurysm, without rupture",cardiac,yes,10
35207847,I71.4,"Abdominal aortic aneurysm, without rupture",cardiac,yes,10
35207849,I71.6,"Thoracoabdominal aortic aneurysm, without rupture",cardiac,yes,10
35207851,I71.9,"Aortic aneurysm of unspecified site, without rupture",cardiac,yes,10
35207852,I72.0,Aneurysm of carotid artery,cardiac,no,10
35207853,I72.1,Aneurysm of artery of upper extremity,cardiac,no,10
35207854,I72.2,Aneurysm of renal artery,cardiac,no,10
35207855,I72.3,Aneurysm of iliac artery,cardiac,no,10
35207856,I72.4,Aneurysm of artery of lower extremity,cardiac,no,10
35207857,I72.8,Aneurysm of other specified arteries,cardiac,no,10
35207858,I72.9,Aneurysm of unspecified site,cardiac,no,10
35207860,I73.9,"Peripheral vascular disease, unspecified",cardiac,no,10
35207868,I77.0,"Arteriovenous fistula, acquired",cardiac,no,10
35207869,I77.1,Stricture of artery,cardiac,no,10
35207872,I77.4,Celiac artery compression syndrome,cardiac,no,10
35207873,I77.5,Necrosis of artery,cardiac,no,10
35207874,I77.6,"Arteritis, unspecified",cardiac,no,10
35207876,I77.9,"Disorder of arteries and arterioles, unspecified",cardiac,no,10
35207911,I89.0,"Lymphedema, not elsewhere classified",cardiac,no,10
35208808,M24.7,Protrusio acetabuli,musculoskeletal,no,10
35208811,M30.0,Polyarteritis nodosa,immunological,yes,10
35208814,M30.3,Mucocutaneous lymph node syndrome [Kawasaki],immunological,no,10
35208816,M31.0,Hypersensitivity angiitis,immunological,yes,10
35208817,M31.1,Thrombotic microangiopathy,immunological,no,10
35208818,M31.2,Lethal midline granuloma,immunological,yes,10
35208819,M31.4,Aortic arch syndrome [Takayasu],immunological,no,10
35208821,M31.6,Other giant cell arteritis,immunological,no,10
35208828,M34.0,Progressive systemic sclerosis,immunological,yes,10
35208829,M34.1,CR(E)ST syndrome,immunological,yes,10
35208831,M34.9,"Systemic sclerosis, unspecified",immunological,yes,10
35208839,M35.8,Other specified systemic involvement of connective tissue,immunological,yes,10
35208840,M35.9,"Systemic involvement of connective tissue, unspecified",immunological,yes,10
35208847,M41.9,"Scoliosis, unspecified",musculoskeletal,no,10
35208870,M46.1,"Sacroiliitis, not elsewhere classified",immunological,no,10
35207883,I79.8,"Other disorders of arteries, arterioles and capillaries in diseases classified elsewhere",cardiac,no,10
35207887,I81,Portal vein thrombosis,cardiac,yes,10
35207888,I82.0,Budd-Chiari syndrome,cardiac,yes,10
35208953,M48.9,"Spondylopathy, unspecified",musculoskeletal,no,10
35208954,M51.9,"Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder",musculoskeletal,no,10
35208973,M61.9,"Calcification and ossification of muscle, unspecified",musculoskeletal,no,10
35208974,M62.3,Immobility syndrome (paraplegic),musculoskeletal,yes,10
35208980,M72.0,Palmar fascial fibromatosis [Dupuytren],musculoskeletal,no,10
35208982,M72.2,Plantar fascial fibromatosis,musculoskeletal,no,10
35208074,J84.9,"Interstitial pulmonary disease, unspecified",pulmonary/respiratory,yes,10
35208107,J98.6,Disorders of diaphragm,pulmonary/respiratory,no,10
35210507,P27.0,Wilson-Mikity syndrome,pulmonary/respiratory,no,10
35210508,P27.1,Bronchopulmonary dysplasia originating in the perinatal period,pulmonary/respiratory,no,10
35210509,P27.8,Other chronic respiratory diseases originating in the perinatal period,pulmonary/respiratory,no,10
35210519,P29.3,Persistent fetal circulation,cardiac,no,10
35209039,M81.6,Localized osteoporosis [Lequesne],musculoskeletal,no,10
35209040,M81.8,Other osteoporosis without current pathological fracture,musculoskeletal,no,10
35208159,K11.0,Atrophy of salivary gland,gastrointestinal,no,10
35208160,K11.1,Hypertrophy of salivary gland,gastrointestinal,no,10
35208165,K11.7,Disturbances of salivary secretion,gastrointestinal,no,10
35209098,M85.2,Hyperostosis of skull,musculoskeletal,no,10
35208191,K22.0,Achalasia of cardia,gastrointestinal,no,10
35208194,K22.4,Dyskinesia of esophagus,gastrointestinal,no,10
35208195,K22.5,"Diverticulum of esophagus, acquired",gastrointestinal,no,10
35208198,K22.8,Other specified diseases of esophagus,gastrointestinal,no,10
35208205,K25.4,Chronic or unspecified gastric ulcer with hemorrhage,gastrointestinal,no,10
35208206,K25.5,Chronic or unspecified gastric ulcer with perforation,gastrointestinal,no,10
35208207,K25.6,Chronic or unspecified gastric ulcer with both hemorrhage and perforation,gastrointestinal,no,10
35208208,K25.7,Chronic gastric ulcer without hemorrhage or perforation,gastrointestinal,no,10
35208214,K26.4,Chronic or unspecified duodenal ulcer with hemorrhage,gastrointestinal,no,10
35208215,K26.5,Chronic or unspecified duodenal ulcer with perforation,gastrointestinal,no,10
35208216,K26.6,Chronic or unspecified duodenal ulcer with both hemorrhage and perforation,gastrointestinal,no,10
35208217,K26.7,Chronic duodenal ulcer without hemorrhage or perforation,gastrointestinal,no,10
35208223,K27.4,"Chronic or unspecified peptic ulcer, site unspecified, with hemorrhage",gastrointestinal,no,10
35208224,K27.5,"Chronic or unspecified peptic ulcer, site unspecified, with perforation",gastrointestinal,no,10
35208225,K27.6,"Chronic or unspecified peptic ulcer, site unspecified, with both hemorrhage and perforation",gastrointestinal,no,10
35208226,K27.7,"Chronic peptic ulcer, site unspecified, without hemorrhage or perforation",gastrointestinal,no,10
35208232,K28.4,Chronic or unspecified gastrojejunal ulcer with hemorrhage,gastrointestinal,no,10
35208233,K28.5,Chronic or unspecified gastrojejunal ulcer with perforation,gastrointestinal,no,10
35208234,K28.6,Chronic or unspecified gastrojejunal ulcer with both hemorrhage and perforation,gastrointestinal,no,10
35208235,K28.7,Chronic gastrojejunal ulcer without hemorrhage or perforation,gastrointestinal,no,10
35207351,G25.3,Myoclonus,neurological,yes,10
35207353,G25.5,Other chorea,neurological,no,10
35207362,G31.9,"Degenerative disease of nervous system, unspecified",neurological,yes,10
35207363,G32.0,Subacute combined degeneration of spinal cord in diseases classified elsewhere,neurological,yes,10
35207365,G35,Multiple sclerosis,neurological,yes,10
35207366,G36.0,Neuromyelitis optica [Devic],neurological,yes,10
35210690,Q00.0,Anencephaly,neurological,yes,10
35210691,Q00.1,Craniorachischisis,neurological,yes,10
35210692,Q00.2,Iniencephaly,neurological,yes,10
35210693,Q01.0,Frontal encephalocele,neurological,yes,10
35210694,Q01.1,Nasofrontal encephalocele,neurological,yes,10
35210695,Q01.2,Occipital encephalocele,neurological,yes,10
35210696,Q01.8,Encephalocele of other sites,neurological,yes,10
35210697,Q01.9,"Encephalocele, unspecified",neurological,yes,10
35210698,Q02,Microcephaly,neurological,yes,10
35210699,Q03.0,Malformations of aqueduct of Sylvius,neurological,no,10
35210700,Q03.1,Atresia of foramina of Magendie and Luschka,neurological,no,10
35210701,Q03.8,Other congenital hydrocephalus,neurological,no,10
35210704,Q04.1,Arhinencephaly,neurological,yes,10
35210705,Q04.2,Holoprosencephaly,neurological,yes,10
35210706,Q04.3,Other reduction deformities of brain,neurological,yes,10
35210708,Q04.5,Megalencephaly,neurological,yes,10
35210710,Q04.8,Other specified congenital malformations of brain,neurological,yes,10
35210712,Q05.0,Cervical spina bifida with hydrocephalus,neurological,yes,10
35210713,Q05.1,Thoracic spina bifida with hydrocephalus,neurological,yes,10
35210714,Q05.2,Lumbar spina bifida with hydrocephalus,neurological,yes,10
35210715,Q05.3,Sacral spina bifida with hydrocephalus,neurological,yes,10
35210716,Q05.4,Unspecified spina bifida with hydrocephalus,neurological,yes,10
35210717,Q05.5,Cervical spina bifida without hydrocephalus,neurological,yes,10
35210718,Q05.6,Thoracic spina bifida without hydrocephalus,neurological,yes,10
35210719,Q05.7,Lumbar spina bifida without hydrocephalus,neurological,yes,10
35210720,Q05.8,Sacral spina bifida without hydrocephalus,neurological,yes,10
35210721,Q05.9,"Spina bifida, unspecified",neurological,yes,10
35210722,Q06.0,Amyelia,neurological,yes,10
35210723,Q06.1,Hypoplasia and dysplasia of spinal cord,neurological,yes,10
35210724,Q06.2,Diastematomyelia,neurological,yes,10
35210725,Q06.3,Other congenital cauda equina malformations,neurological,yes,10
35210726,Q06.4,Hydromyelia,neurological,yes,10
35210727,Q06.8,Other specified congenital malformations of spinal cord,neurological,yes,10
35210729,Q07.8,Other specified congenital malformations of nervous system,neurological,yes,10
35210730,Q07.9,"Congenital malformation of nervous system, unspecified",neurological,yes,10
35210731,Q10.0,Congenital ptosis,ophthalmological,no,10
35210734,Q10.3,Other congenital malformations of eyelid,ophthalmological,no,10
35210738,Q10.7,Congenital malformation of orbit,ophthalmological,no,10
35210739,Q11.0,Cystic eyeball,ophthalmological,no,10
35210740,Q11.1,Other anophthalmos,ophthalmological,no,10
35210741,Q11.2,Microphthalmos,ophthalmological,no,10
35210750,Q13.0,Coloboma of iris,ophthalmological,no,10
35210751,Q13.1,Absence of iris,ophthalmological,no,10
35210752,Q13.2,Other congenital malformations of iris,ophthalmological,no,10
35210753,Q13.3,Congenital corneal opacity,ophthalmological,no,10
35210754,Q13.4,Other congenital corneal malformations,ophthalmological,no,10
35210755,Q13.5,Blue sclera,ophthalmological,no,10
35210757,Q14.0,Congenital malformation of vitreous humor,ophthalmological,no,10
35210758,Q14.1,Congenital malformation of retina,ophthalmological,no,10
35210759,Q14.2,Congenital malformation of optic disc,ophthalmological,no,10
35210760,Q14.3,Congenital malformation of choroid,ophthalmological,no,10
35210761,Q14.8,Other congenital malformations of posterior segment of eye,ophthalmological,no,10
35210763,Q15.0,Congenital glaucoma,ophthalmological,no,10
35210766,Q16.0,Congenital absence of (ear) auricle,otologic,no,10
35210767,Q16.1,"Congenital absence, atresia and stricture of auditory canal (external)",otologic,no,10
35210801,Q21.1,Atrial septal defect,cardiac,no,10
35209112,M88.0,Osteitis deformans of skull,musculoskeletal,no,10
35209113,M88.9,Osteitis deformans of unspecified bone,musculoskeletal,no,10
35209146,M95.5,Acquired deformity of pelvis,musculoskeletal,no,10
35209150,M96.1,"Postlaminectomy syndrome, not elsewhere classified",musculoskeletal,no,10
35209163,M99.80,Other biomechanical lesions of head region,musculoskeletal,no,10
35209185,N02.0,Recurrent and persistent hematuria with minor glomerular abnormality,renal,no,10
35209186,N02.1,Recurrent and persistent hematuria with focal and segmental glomerular lesions,renal,no,10
35209187,N02.2,Recurrent and persistent hematuria with diffuse membranous glomerulonephritis,renal,no,10
35209188,N02.3,Recurrent and persistent hematuria with diffuse mesangial proliferative glomerulonephritis,renal,no,10
35209189,N02.4,Recurrent and persistent hematuria with diffuse endocapillary proliferative glomerulonephritis,renal,no,10
35209190,N02.5,Recurrent and persistent hematuria with diffuse mesangiocapillary glomerulonephritis,renal,no,10
35209191,N02.6,Recurrent and persistent hematuria with dense deposit disease,renal,no,10
35209192,N02.7,Recurrent and persistent hematuria with diffuse crescentic glomerulonephritis,renal,no,10
35209193,N02.8,Recurrent and persistent hematuria with other morphologic changes,renal,no,10
35209194,N02.9,Recurrent and persistent hematuria with unspecified morphologic changes,renal,no,10
35209195,N03.0,Chronic nephritic syndrome with minor glomerular abnormality,renal,yes,10
35209196,N03.1,Chronic nephritic syndrome with focal and segmental glomerular lesions,renal,yes,10
35209197,N03.2,Chronic nephritic syndrome with diffuse membranous glomerulonephritis,renal,yes,10
35209198,N03.3,Chronic nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,renal,yes,10
35209199,N03.4,Chronic nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis,renal,yes,10
35209200,N03.5,Chronic nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,renal,yes,10
35209201,N03.6,Chronic nephritic syndrome with dense deposit disease,renal,yes,10
35209202,N03.7,Chronic nephritic syndrome with diffuse crescentic glomerulonephritis,renal,yes,10
35209203,N03.8,Chronic nephritic syndrome with other morphologic changes,renal,yes,10
35209204,N03.9,Chronic nephritic syndrome with unspecified morphologic changes,renal,yes,10
35209205,N04.0,Nephrotic syndrome with minor glomerular abnormality,renal,no,10
35209206,N04.1,Nephrotic syndrome with focal and segmental glomerular lesions,renal,no,10
35209207,N04.2,Nephrotic syndrome with diffuse membranous glomerulonephritis,renal,no,10
35209208,N04.3,Nephrotic syndrome with diffuse mesangial proliferative glomerulonephritis,renal,no,10
35209209,N04.4,Nephrotic syndrome with diffuse endocapillary proliferative glomerulonephritis,renal,no,10
35209210,N04.5,Nephrotic syndrome with diffuse mesangiocapillary glomerulonephritis,renal,no,10
35209211,N04.6,Nephrotic syndrome with dense deposit disease,renal,no,10
35209212,N04.7,Nephrotic syndrome with diffuse crescentic glomerulonephritis,renal,no,10
35209213,N04.8,Nephrotic syndrome with other morphologic changes,renal,no,10
35209214,N04.9,Nephrotic syndrome with unspecified morphologic changes,renal,no,10
35209215,N05.0,Unspecified nephritic syndrome with minor glomerular abnormality,renal,no,10
35209216,N05.1,Unspecified nephritic syndrome with focal and segmental glomerular lesions,renal,no,10
35209217,N05.2,Unspecified nephritic syndrome with diffuse membranous glomerulonephritis,renal,no,10
35209218,N05.3,Unspecified nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,renal,no,10
35209219,N05.4,Unspecified nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis,renal,no,10
35208309,K62.4,Stenosis of anus and rectum,gastrointestinal,no,10
35208316,K63.2,Fistula of intestine,gastrointestinal,no,10
35208341,K73.0,"Chronic persistent hepatitis, not elsewhere classified",gastrointestinal,yes,10
35208342,K73.1,"Chronic lobular hepatitis, not elsewhere classified",gastrointestinal,yes,10
35208343,K73.2,"Chronic active hepatitis, not elsewhere classified",gastrointestinal,yes,10
35208344,K73.8,"Other chronic hepatitis, not elsewhere classified",gastrointestinal,yes,10
35208345,K73.9,"Chronic hepatitis, unspecified",gastrointestinal,yes,10
35208346,K74.0,Hepatic fibrosis,gastrointestinal,yes,10
35208347,K74.1,Hepatic sclerosis,gastrointestinal,yes,10
35208348,K74.2,Hepatic fibrosis with hepatic sclerosis,gastrointestinal,yes,10
35208349,K74.3,Primary biliary cirrhosis,gastrointestinal,yes,10
35208350,K74.4,Secondary biliary cirrhosis,gastrointestinal,yes,10
35208351,K74.5,"Biliary cirrhosis, unspecified",gastrointestinal,yes,10
35208356,K75.4,Autoimmune hepatitis,gastrointestinal,yes,10
35208360,K76.1,Chronic passive congestion of liver,gastrointestinal,yes,10
35208362,K76.3,Infarction of liver,gastrointestinal,no,10
35208365,K76.6,Portal hypertension,gastrointestinal,yes,10
35207370,G37.0,Diffuse sclerosis of central nervous system,neurological,yes,10
35207371,G37.1,Central demyelination of corpus callosum,neurological,no,10
35207372,G37.2,Central pontine myelinolysis,neurological,no,10
35207375,G37.5,Concentric sclerosis [Balo] of central nervous system,neurological,yes,10
35207376,G37.8,Other specified demyelinating diseases of central nervous system,neurological,yes,10
35207377,G37.9,"Demyelinating disease of central nervous system, unspecified",neurological,yes,10
35208366,K76.7,Hepatorenal syndrome,gastrointestinal,yes,10
35208368,K76.9,"Liver disease, unspecified",gastrointestinal,no,10
35208369,K77,Liver disorders in diseases classified elsewhere,gastrointestinal,no,10
35208371,K81.1,Chronic cholecystitis,gastrointestinal,no,10
35208376,K82.3,Fistula of gallbladder,gastrointestinal,no,10
35208377,K82.4,Cholesterolosis of gallbladder,gastrointestinal,no,10
35208378,K82.8,Other specified diseases of gallbladder,gastrointestinal,no,10
35208383,K83.3,Fistula of bile duct,gastrointestinal,no,10
35208384,K83.4,Spasm of sphincter of Oddi,gastrointestinal,no,10
35208385,K83.5,Biliary cyst,gastrointestinal,no,10
35208386,K83.8,Other specified diseases of biliary tract,gastrointestinal,no,10
35208395,K86.1,Other chronic pancreatitis,gastrointestinal,no,10
35208396,K86.2,Cyst of pancreas,gastrointestinal,no,10
35208397,K86.3,Pseudocyst of pancreas,gastrointestinal,no,10
35208398,K86.8,Other specified diseases of pancreas,gastrointestinal,no,10
35208401,K90.0,Celiac disease,gastrointestinal,no,10
35208402,K90.1,Tropical sprue,gastrointestinal,no,10
35208403,K90.2,"Blind loop syndrome, not elsewhere classified",gastrointestinal,no,10
35208404,K90.3,Pancreatic steatorrhea,gastrointestinal,no,10
35207411,G50.0,Trigeminal neuralgia,neurological,no,10
35207412,G50.1,Atypical facial pain,neurological,no,10
35207413,G50.8,Other disorders of trigeminal nerve,neurological,no,10
35207414,G50.9,"Disorder of trigeminal nerve, unspecified",neurological,no,10
35207415,G51.0,Bell's palsy,neurological,no,10
35207416,G51.1,Geniculate ganglionitis,neurological,no,10
35207417,G51.2,Melkersson's syndrome,neurological,no,10
35207420,G51.8,Other disorders of facial nerve,neurological,no,10
35207421,G51.9,"Disorder of facial nerve, unspecified",neurological,no,10
35207422,G52.0,Disorders of olfactory nerve,neurological,no,10
35207423,G52.1,Disorders of glossopharyngeal nerve,neurological,no,10
35207424,G52.2,Disorders of vagus nerve,neurological,no,10
35207425,G52.3,Disorders of hypoglossal nerve,neurological,no,10
35207426,G52.7,Disorders of multiple cranial nerves,neurological,no,10
35208380,K83.0,Cholangitis,gastrointestinal,no,10
35207427,G52.8,Disorders of other specified cranial nerves,neurological,no,10
35207428,G52.9,"Cranial nerve disorder, unspecified",neurological,no,10
35207430,G54.0,Brachial plexus disorders,neurological,no,10
35207431,G54.1,Lumbosacral plexus disorders,neurological,no,10
35207432,G54.2,"Cervical root disorders, not elsewhere classified",neurological,no,10
35207433,G54.3,"Thoracic root disorders, not elsewhere classified",neurological,no,10
35207434,G54.4,"Lumbosacral root disorders, not elsewhere classified",neurological,no,10
35207435,G54.5,Neuralgic amyotrophy,neurological,no,10
35207436,G54.6,Phantom limb syndrome with pain,neurological,no,10
35207437,G54.7,Phantom limb syndrome without pain,neurological,no,10
35207438,G54.8,Other nerve root and plexus disorders,neurological,no,10
35207439,G54.9,"Nerve root and plexus disorder, unspecified",neurological,no,10
35207442,G58.7,Mononeuritis multiplex,neurological,no,10
35207443,G58.8,Other specified mononeuropathies,neurological,no,10
35207444,G58.9,"Mononeuropathy, unspecified",neurological,no,10
35207446,G60.0,Hereditary motor and sensory neuropathy,neurological,no,10
35207447,G60.1,Refsum's disease,neurological,yes,10
35207449,G60.3,Idiopathic progressive neuropathy,neurological,no,10
35207450,G60.8,Other hereditary and idiopathic neuropathies,neurological,no,10
35207451,G60.9,"Hereditary and idiopathic neuropathy, unspecified",neurological,no,10
35207454,G61.9,"Inflammatory polyneuropathy, unspecified",neurological,no,10
35207455,G62.0,Drug-induced polyneuropathy,neurological,no,10
35208439,L12.0,Bullous pemphigoid,dermatological,no,10
35208440,L12.1,Cicatricial pemphigoid,dermatological,no,10
35208441,L12.2,Chronic bullous disease of childhood,dermatological,no,10
35208442,L12.8,Other pemphigoid,dermatological,no,10
35208444,L13.0,Dermatitis herpetiformis,dermatological,no,10
35208445,L13.1,Subcorneal pustular dermatitis,dermatological,no,10
35208446,L13.8,Other specified bullous disorders,dermatological,no,10
35208447,L13.9,"Bullous disorder, unspecified",dermatological,no,10
920115,C79.9,Secondary malignant neoplasm of unspecified site,malignancy,n/a,10
920116,C86.0,"Extranodal NK/T-cell lymphoma, nasal type",malignancy,n/a,10
920117,C86.1,Hepatosplenic T-cell lymphoma,malignancy,n/a,10
920118,C86.2,Enteropathy-type (intestinal) T-cell lymphoma,malignancy,n/a,10
920119,C86.3,Subcutaneous panniculitis-like T-cell lymphoma,malignancy,n/a,10
920120,C86.4,Blastic NK-cell lymphoma,malignancy,n/a,10
920121,C86.5,Angioimmunoblastic T-cell lymphoma,malignancy,n/a,10
920122,C86.6,Primary cutaneous CD30-positive T-cell proliferations,malignancy,n/a,10
920123,C88.4,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],malignancy,n/a,10
920125,C96.4,Sarcoma of dendritic cells (accessory cells),malignancy,n/a,10
920126,C96.5,Multifocal and unisystemic Langerhans-cell histiocytosis,malignancy,n/a,10
920127,C96.6,Unifocal Langerhans-cell histiocytosis,malignancy,n/a,10
920130,G14,Postpolio syndrome,neurological,yes,10
1567467,C06.8,Malignant neoplasm of overlapping sites of other and unspecified parts of mouth,malignancy,n/a,10
35225089,Z21,Asymptomatic human immunodeficiency virus [HIV] infection status,immunological,no,10
1569171,I48.2,Chronic atrial fibrillation,cardiac,no,10
1569172,I48.3,Typical atrial flutter,cardiac,no,10
1569173,I48.4,Atypical atrial flutter,cardiac,no,10
37200027,E08.3211,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200028,E08.3212,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200029,E08.3213,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200030,E08.3219,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200031,E08.3291,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200032,E08.3292,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200033,E08.3293,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200034,E08.3299,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200035,E08.3311,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200036,E08.3312,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200037,E08.3313,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200038,E08.3319,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200039,E08.3391,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200040,E08.3392,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200041,E08.3393,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200042,E08.3399,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200043,E08.3411,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200720,M50.020,"Cervical disc disorder with myelopathy, mid-cervical region, unspecified level",musculoskeletal,no,10
37200721,M50.021,Cervical disc disorder at C4-C5 level with myelopathy,musculoskeletal,no,10
37200722,M50.022,Cervical disc disorder at C5-C6 level with myelopathy,musculoskeletal,no,10
37200723,M50.023,Cervical disc disorder at C6-C7 level with myelopathy,musculoskeletal,no,10
37200044,E08.3412,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200045,E08.3413,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200046,E08.3419,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200047,E08.3491,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200048,E08.3492,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200049,E08.3493,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200050,E08.3499,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200051,E08.3511,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200052,E08.3512,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200053,E08.3513,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200054,E08.3519,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200056,E08.3521,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",endocrinological,no,10
37200057,E08.3522,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",endocrinological,no,10
37200058,E08.3523,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",endocrinological,no,10
37200059,E08.3529,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",endocrinological,no,10
37200061,E08.3531,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",endocrinological,no,10
37200062,E08.3532,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",endocrinological,no,10
37200063,E08.3533,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",endocrinological,no,10
37200064,E08.3539,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",endocrinological,no,10
37200066,E08.3541,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",endocrinological,no,10
37200067,E08.3542,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",endocrinological,no,10
37200068,E08.3543,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",endocrinological,no,10
37200069,E08.3549,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",endocrinological,no,10
37200071,E08.3551,"Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy, right eye",endocrinological,no,10
37200072,E08.3552,"Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy, left eye",endocrinological,no,10
37200073,E08.3553,"Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy, bilateral",endocrinological,no,10
37200074,E08.3559,"Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy, unspecified eye",endocrinological,no,10
37200075,E08.3591,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200076,E08.3592,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200077,E08.3593,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200078,E08.3599,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200080,E08.37X1,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, right eye",endocrinological,no,10
37200081,E08.37X2,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, left eye",endocrinological,no,10
37200082,E08.37X3,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, bilateral",endocrinological,no,10
